Michelle Waterson                   wiki: Michelle Waterson-Gomez | fights: 31
Josefine Knutsson                   wiki: Josefine Lindgren Knutsson | fights: 11
Ayaka Miura                         wiki: NOT FOUND | fights: 0
Erin Blanchfield                    wiki: Erin Blanchfield | fights: 16
Montserrat Ruiz                     wiki: Montserrat Ruiz | fights: 14
Yazmin Jauregui                     wiki: Yazmin Jauregui | fights: 13
Nicolle Caliari                     wiki: NOT FOUND | fights: 0
Ariane Silva                        wiki: Ariane Lipski da Silva | fights: 29
Daria Zhelezniakova                 wiki: NOT FOUND | fights: 0
Alice Ardelean                      wiki: NOT FOUND | fights: 0
Mariya Agapova                      wiki: Mariya Agapova | fights: 15
Ariane Lipski                       wiki: Ariane Lipski da Silva | fights: 29
Priscila Cachoeira                  wiki: Priscila Cachoeira | fights: 22
Vanessa Demopoulos                  wiki: Vanessa Demopoulos | fights: 18
Brogan Walker                       wiki: Brogan Walker | fights: 14
Lucie Pudilova                      wiki: Lucie Pudilová | fights: 28
Jeisla Chaves                       wiki: NOT FOUND | fights: 0
Kennedy Freeman                     wiki: Ian Freeman (mixed martial artist) | fights: 26
Antonina Shevchenko                 wiki: Antonina Shevchenko | fights: 13
Luana Carolina                      wiki: Luana Carolina | fights: 15
Veronica Macedo                     wiki: NOT FOUND | fights: 0
Sabina Mazo                         wiki: Sabina Mazo | fights: 14
Aspen Ladd                          wiki: Aspen Ladd | fights: 17
Sara McMann                         wiki: Sara McMann | fights: 20
Julija Stoliarenko                  wiki: Julija Stoliarenko | fights: 22
Zarah Fairn dos Santos              wiki: NOT FOUND | fights: 0
Jessica-Rose Clark                  wiki: Jessica-Rose Clark | fights: 23
Tamires Vidal                       wiki: NOT FOUND | fights: 0
Bethe Correia                       wiki: Bethe Correia | fights: 18
Pam Sorensen                        wiki: NOT FOUND | fights: 0
Shanna Young                        wiki: Shanna Young | fights: 19
Stephanie Egger                     wiki: Stephanie Egger | fights: 13
Jacqueline Cavalcanti               wiki: Jacqueline Cavalcanti | fights: 12
Tainara Lisboa                      wiki: NOT FOUND | fights: 0
Ketlen Souza                        wiki: Ketlen Souza | fights: 23
Pannie Kianzad                      wiki: Pannie Kianzad | fights: 25
Aoriqileng                          wiki: NOT FOUND | fights: 0
Saidyokub Kakhramonov               wiki: NOT FOUND | fights: 0
Askar Askarov                       wiki: Askar Askarov | fights: 17
Marlon Moraes                       wiki: Marlon Moraes | fights: 37
Dan Ige                             wiki: Dan Ige | fights: 30
Calvin Kattar                       wiki: Calvin Kattar | fights: 33
Alex Caceres                        wiki: Alex Caceres | fights: 36
Jamall Emmers                       wiki: Jamall Emmers | fights: 29
Jonathan Pearce                     wiki: Jonathan Pearce (fighter) | fights: 20
Luke Riley                          wiki: NOT FOUND | fights: 0
Maheshate                           wiki: NOT FOUND | fights: 0
Daniel Zellhuber                    wiki: Daniel Zellhuber | fights: 19
Khaos Williams                      wiki: Khaos Williams | fights: 20
Jared Gooden                        wiki: Jared Gooden | fights: 34
Ricky Glenn                         wiki: Ricky Glenn | fights: 33
Bo Nickal                           wiki: Bo Nickal | fights: 9
Andre Petroski                      wiki: Andre Petroski | fights: 18
Uriah Hall                          wiki: Uriah Hall | fights: 27
Phil Hawes                          wiki: Phil Hawes | fights: 17
Armen Petrosyan                     wiki: Armen Petrosyan (fighter) | fights: 17
JunYong Park                        wiki: NOT FOUND | fights: 0
Rodolfo Vieira                      wiki: Rodolfo Vieira | fights: 16
Zach Reese                          wiki: Zachary Reese | fights: 13
Christian Leroy Duncan              wiki: Christian Leroy Duncan | fights: 15
Ikram Aliskerov                     wiki: Ikram Aliskerov | fights: 18
Shara Magomedov                     wiki: Sharabutdin Magomedov | fights: 17
Bryan Battle                        wiki: Bryan Battle | fights: 15
Sedriques Dumas                     wiki: NOT FOUND | fights: 0
Albert Duraev                       wiki: NOT FOUND | fights: 0
Jimmy Crute                         wiki: Jimmy Crute | fights: 20
Ryan Spann                          wiki: Ryan Spann | fights: 35
Martin Buday                        wiki: Martin Buday | fights: 19
Maria Oliveira                      wiki: NOT FOUND | fights: 0
Molly McCann                        wiki: Molly McCann | fights: 22
Hannah Goldy                        wiki: Hannah Goldy | fights: 11
Cory McKenna                        wiki: Cory McKenna | fights: 12
Julia Polastri                      wiki: NOT FOUND | fights: 0
Elise Reed                          wiki: Elise Reed | fights: 12
Puja Tomar                          wiki: Puja Tomar | fights: 14
Polyana Viana                       wiki: Polyana Viana | fights: 22
Mizuki                              wiki: NOT FOUND | fights: 0
Melissa Gatto                       wiki: Melissa Gatto | fights: 14
Diana Belbita                       wiki: Diana Belbiţă | fights: 25
Katlyn Cerminara                    wiki: Katlyn Cerminara | fights: 23
Liana Jojua                         wiki: Liana Jojua | fights: 13
Montana De La Rosa                  wiki: Montana De La Rosa | fights: 23
Gable Steveson                      wiki: Gable Steveson | fights: 3
Elisha Ellison                      wiki: NOT FOUND | fights: 0
Max Gimenis                         wiki: NOT FOUND | fights: 0
Felipe Franco                       wiki: NOT FOUND | fights: 0
Tyrell Fortune                      wiki: NOT FOUND | fights: 0
Gökhan Saricam                      wiki: NOT FOUND | fights: 0
José Luiz                           wiki: NOT FOUND | fights: 0
Thomas Gantt                        wiki: NOT FOUND | fights: 0
Samuel Sanches                      wiki: NOT FOUND | fights: 0
Magomed Zaynukov                    wiki: Magomed Zaynukov | fights: 8
Ramiro Jimenez                      wiki: NOT FOUND | fights: 0
Christopher Alvidrez                wiki: NOT FOUND | fights: 0
Michael Oliveira                    wiki: Charles Oliveira | fights: 48
Abubakar Vagaev                     wiki: NOT FOUND | fights: 0
Josiah Harrell                      wiki: NOT FOUND | fights: 0
Melsik Baghdasaryan                 wiki: Melsik Baghdasaryan | fights: 11
Xiong Jingnan                       wiki: Xiong Jingnan | fights: 22
Sofia Montenegro                    wiki: NOT FOUND | fights: 0
Alexia Thainara                     wiki: NOT FOUND | fights: 0
Gabriella Fernandes                 wiki: NOT FOUND | fights: 0
Michelle Montague                   wiki: NOT FOUND | fights: 0
Beatriz Mesquita                    wiki: Beatriz Mesquita | fights: 6
Lee Yi-sak                          wiki: NOT FOUND | fights: 0
Luis Felipe Dias                    wiki: NOT FOUND | fights: 0
Ding Meng                           wiki: NOT FOUND | fights: 0
José Henrique Souza                 wiki: Ronaldo Souza | fights: 36
Dricus Du Plessis                   wiki: Dricus du Plessis | fights: 26
Cody Brundage                       wiki: Cody Brundage | fights: 22
Tresean Gore                        wiki: NOT FOUND | fights: 0
Ozzy Diaz                           wiki: NOT FOUND | fights: 0
Andrey Pulyaev                      wiki: NOT FOUND | fights: 0
Cesar Almeida                       wiki: César Almeida (fighter) | fights: 8
Marc-Andre Barriault                wiki: Marc-André Barriault | fights: 29
Cezary Oleksiejczuk                 wiki: Michał Oleksiejczuk | fights: 32
Nursulton Ruziboev                  wiki: Nursulton Ruziboev | fights: 48
Uros Medic                          wiki: Uroš Medić | fights: 15
Santiago Ponzinibbio                wiki: Santiago Ponzinibbio | fights: 41
Andreas Gustafsson                  wiki: Alexander Gustafsson | fights: 25
Seokhyeon Ko                        wiki: NOT FOUND | fights: 0
Charles Radtke                      wiki: NOT FOUND | fights: 0
Oban Elliott                        wiki: NOT FOUND | fights: 0
Phil Rowe                           wiki: Philip Rowe | fights: 18
Rodrigo Sezinando                   wiki: NOT FOUND | fights: 0
Jonathan Micallef                   wiki: NOT FOUND | fights: 0
Trevin Giles                        wiki: Trevin Giles | fights: 23
King Green                          wiki: King Green | fights: 53
Fares Ziam                          wiki: Farès Ziam | fights: 23
Benoit Saint Denis                  wiki: Benoît Saint Denis | fights: 21
Mauricio Ruffy                      wiki: Maurício Ruffy | fights: 14
Marc Diakiese                       wiki: Marc Diakiese | fights: 26
Shem Rock                           wiki: NOT FOUND | fights: 0
Muhammad Naimov                     wiki: Muhammad Naimov | fights: 17
Patchy Mix                          wiki: Patchy Mix | fights: 24
JooSang Yoo                         wiki: NOT FOUND | fights: 0
Juan Martinetti                     wiki: NOT FOUND | fights: 0
Xiao Long                           wiki: NOT FOUND | fights: 0
David Martinez                      wiki: David Martínez (fighter) | fights: 15
CJ Vergara                          wiki: C. J. Vergara | fights: 20
Jiri Prochazka                      wiki: Jiří Procházka | fights: 39
Jan Blachowicz                      wiki: NOT FOUND | fights: 0
Aleksandar Rakic                    wiki: Aleksandar Rakić | fights: 20
Alonzo Menifield                    wiki: Alonzo Menifield | fights: 25
Kyle Daukaus                        wiki: Kyle Daukaus | fights: 21
Ion Cutelaba                        wiki: Ion Cuțelaba | fights: 33
Abdul Rakhman Yakhyaev              wiki: NOT FOUND | fights: 0
Kennedy Nzechukwu                   wiki: Kennedy Nzechukwu | fights: 20
Jhonata Diniz                       wiki: Jhonata Diniz | fights: 11
Gokhan Saricam                      wiki: NOT FOUND | fights: 0
Brando Pericic                      wiki: NOT FOUND | fights: 0
Marcus Buchecha                     wiki: NOT FOUND | fights: 0
Virna Jandiroba                     wiki: Virna Jandiroba | fights: 27
Iasmin Lucindo                      wiki: Iasmin Lucindo | fights: 23
Denise Gomes                        wiki: Denise Gomes | fights: 15
Alexia Thainara                     wiki: NOT FOUND | fights: 0
Fatima Kline                        wiki: Fatima Kline | fights: 10
Talita Alencar                      wiki: Talita Alencar | fights: 10
Stephanie Luciano                   wiki: NOT FOUND | fights: 0
Jaqueline Amorim                    wiki: NOT FOUND | fights: 0
Jessica Andrade                     wiki: Jéssica Andrade | fights: 41
Natalia Silva                       wiki: Natália Silva (fighter) | fights: 26
Carli Judice                        wiki: NOT FOUND | fights: 0
Dione Barbosa                       wiki: NOT FOUND | fights: 0
Jamey-Lyn Horth                     wiki: NOT FOUND | fights: 0
Veronica Hardy                      wiki: Veronica Hardy | fights: 16
Tereza Bleda                        wiki: NOT FOUND | fights: 0
Gabriella Fernandes                 wiki: NOT FOUND | fights: 0
Carol Foro                          wiki: NOT FOUND | fights: 0
Shuai Yin                           wiki: NOT FOUND | fights: 0
Mateusz Rębecki                     wiki: Mateusz Rębecki | fights: 24
Shauna Bannon                       wiki: NOT FOUND | fights: 0
Juan Díaz                           wiki: NOT FOUND | fights: 0
Santiago Luna                       wiki: Santiago Luna (fighter) | fights: 8
John Yannis                         wiki: NOT FOUND | fights: 0
Bruno Silva                         wiki: Bruno Silva (fighter) | fights: 35
Chelsea Chandler                    wiki: Chelsea Chandler | fights: 11
Yuneisy Duben                       wiki: NOT FOUND | fights: 0
Ariane Carnelossi                   wiki: Ariane Carnelossi | fights: 19
